Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,DJI,HSI,IXIC,SSEC,S&P,RUT,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2010-10-12,7489.620117,0.3072566394,0.0014186839,7.88728108546E-05,0.0071932775,-0.003130945,0.7457438438,2.4527010762,3.3628429046,4.5732529577,7404.37281107,7312.27286051,7152.50508167,,0.14,0.13,0.17,1.14,2.44,-0.0062058895,-0.0022197558,4.63,5.66,-0.0051544867,-0.0037641829,-0.0025668872,0.0008259498,0.0107665052,0.0225445796,0.0135614395,-0.0001579463,0.0168638812,0.0097600651,0.0128654971,0.002323687,-0.0052089519,-0.0019039215,-0.0007829359,0.0009137363,-0.003688981,0.0064894679,0.0122785181,0.0038187573,0.003691524,2.3,2.31,2.27,-0.01,0.03,1.03,3.22,5.49,5.53,5.52,0,0,0,NYA,0.31,-0.26,-0.38,0.03,-0.66,0.02,-0.05,0.37,-0.02,-0.56,-0.73,-1.34,0.57,0.78,-2.62,0.79,-0.87,0.03,0.19,-0.87,-0.09,-0.1,0.44,0.09,-0.25
2010-10-13,7561.5,0.2191370821,0.0095972669,0.0014186839,7.88728108546E-05,0.0071932775,1.5193999301,3.5919825145,4.8628094779,5.3164501876,7432.94139088,7336.00877855,7168.54409807,,0.14,0.13,0.18,1.13,2.46,0.0166523815,0.0126065999,4.66,5.68,0.0059483791,0.0002200783,-0.0071265961,-0.0012754145,0.0053594527,-0.0083716643,0.0052356018,0.0045820982,-0.013861435,0.0205396698,-0.0065435335,0.0052550853,0.0212011061,0.0151546917,0.0206120639,0.0068672357,0.0145313816,0.0096405418,0.0070226131,0.0071210202,0.0149847614,2.32,2.33,2.28,-0.01,0.04,1.02,3.22,5.5,5.55,5.54,0.0588235294,0,-0.0087719298,NYA,0.4,1.37,1.99,0.87,1.64,2.03,0.79,0.27,1.39,1.77,2.07,0.41,0.93,1.85,0.11,0.4,4.19,1.86,0.84,-0.02,-0.39,-0.37,-0.86,3.09,1.59
2010-10-14,7546.589844,0,-0.0019718516,0.0095972669,0.0014186839,7.88728108546E-05,1.6374399742,3.6467171229,5.6721910531,5.2599332874,7453.60474599,7356.06411812,7183.36942144,,0.15,0.14,0.17,1.18,2.52,-0.0038540287,0.0056755767,4.72,5.75,0.0063702918,-0.0040098292,0.0011962915,-0.0018930288,0.0072298892,0.0023200426,-0.0069445019,0.0025165145,-0.0281124247,-0.0043409629,-0.0422316948,0.0039975707,-0.0023953373,-0.0035145818,0.0032247938,-0.0001360629,0.0168166805,-0.0023963727,0.0063867864,-0.0036413862,-0.0025195253,2.37,2.38,2.35,-0.01,0.02,1.03,3.23,5.58,5.61,5.6,-0.0555555556,0.027027027,0.0442477876,NYA,0.43,-0.13,-0.2,-0.13,-0.39,0.36,0.07,0.85,-0.21,0.53,1.12,1.52,0.29,-1.06,1.7,-0.43,2.49,0.23,-0.06,-0.17,-0.53,-0.54,-0.16,2.54,0.67
2010-10-15,7520.600098,0.1520301203,-0.003443906,-0.0019718516,0.0095972669,0.0014186839,0.5640252412,2.5176145573,3.0072435958,5.1148581833,7465.78571908,7371.73421144,7196.59415386,7113.52311034,0.14,0.14,0.17,1.2,2.59,-0.017893846,-0.0041871473,4.81,5.85,,,,,0.0411167528,0.0585739089,-0.0501166084,-0.0026671163,-0.0405474938,0.0122869996,-0.0461164663,-0.0016845482,0.0021471145,-0.0041556593,0.005736365,-0.0028653692,-0.0039635414,0.013710443,0.0317831582,0.0020274848,-0.0021712086,2.45,2.45,2.42,0,0.03,1.04,3.26,5.68,5.71,5.71,0,-0.0263157895,0.0169491525,NYA,-0.37,-2.46,0.26,0.66,-1.74,0.35,-0.25,-0.72,-0.61,-0.41,-0.45,0.1,1.6,-3.34,-0.52,0.01,-1.72,-0.58,0.13,0.35,0.51,0.51,-0.3,-1.3,-0.88
2010-10-18,7571.100098,-0.2226864702,0.0067148897,-0.003443906,-0.0019718516,0.0095972669,1.2313171781,4.1054532855,4.236738264,4.1987233336,7484.93378798,7390.72143873,7211.28066147,7118.07611519,0.14,0.15,0.18,1.14,2.52,0.0225286224,-0.0001828154,4.74,5.78,,,,,0.0103577495,-0.0065597729,-0.0030674235,0.004561916,0.028263767,0.0109631554,0.0547074215,0.0167203094,0.0018628674,0.0068555771,0.0037475284,0.0073137272,-0.0121329438,0.0048161197,-0.0053625054,0.007243745,0.0099124414,2.38,2.37,2.34,0.01,0.04,1.04,3.26,5.6,5.63,5.64,0.0588235294,0.027027027,-0.05,NYA,-0.09,2.33,-0.3,0.42,2.25,0.55,0.19,-0.22,0.85,0.01,-1.26,-2.06,-0.02,-2.94,-0.32,0.17,0.92,0.61,0.28,0.07,-0.17,-0.14,-2.05,0.25,0.05
2010-10-19,7423.649902,0.2584397928,-0.0194753991,0.0067148897,-0.003443906,-0.0019718516,-0.8808219105,-0.1416467418,1.5502752373,2.452400337,7473.79126325,7393.85748285,7219.60886698,7121.11665038,0.14,0.14,0.18,1.11,2.5,-0.0420178184,-0.0206619126,4.7,5.75,-0.0120133686,0.0042365823,0.0156027253,6.0293629978E-05,-0.0267610008,-0.0298972858,-0.0110769231,-0.008925775,-0.0133508373,-0.0278853602,-0.0128669878,-0.0175014487,-0.0071274164,-0.0067218281,-0.0039805762,-0.0148128947,0.0125418566,-0.0176202956,0.0157774598,-0.0158772507,-0.0225028951,2.36,2.36,2.32,0,0.04,1.05,3.25,5.57,5.61,5.61,0,-0.0263157895,-0.0263157895,NYA,-2.09,-3.88,-0.73,-2.47,-4.32,-0.44,-0.92,-1.53,-0.72,-2.63,1.55,-1.21,-1.29,2.39,0.42,-1.84,-2.59,-1.74,-1.23,1.27,1.66,1.62,-2.58,-4.14,-2.51
2010-10-20,7523.810059,-0.1021835246,0.0134920367,-0.0194753991,0.0067148897,-0.003443906,-0.4984452952,1.0133812574,3.0756331514,4.3401257376,7482.88558975,7406.23391868,7231.53832549,7125.12354997,0.14,0.14,0.17,1.11,2.51,0.0296594194,0,4.69,5.74,0.0090479411,-0.0059723823,-0.0103581801,0.0008892774,0.0033603574,0,-0.0012446173,0.0048980407,0.0108781908,0.008366494,0.0427698999,0.0136670602,0.0055106498,0.0043829661,0.0052166818,0.0117819552,-0.0087204519,0.00838751,0.0006988687,0.0105240756,0.0114672055,2.37,2.37,2.34,0,0.03,1.05,3.23,5.57,5.6,5.6,-0.0555555556,-0.0540540541,0,NYA,1.83,3.08,0.58,0.88,2.87,0.61,1.1,1.69,0.39,0.61,-1.05,0.79,0.79,0.74,-1.57,1.4,1.03,0.91,0.94,-1.01,-1.29,-1.29,2.52,2.44,0.82
2010-10-21,7515.669922,-0.0800357208,-0.0010819169,0.0134920367,-0.0194753991,0.0067148897,-0.4097204517,1.221010596,3.2220553253,5.2392304745,7488.84637744,7416.65639518,7242.68074104,7129.00958352,0.13,0.13,0.18,1.15,2.57,-0.0231905285,0.003360717,4.71,5.77,-0.0084057532,0.003022676,0.0035214712,-0.0002560048,-0.0032524427,0.0397050676,0.0031153273,0.0061321386,-0.0104986095,0.0043461479,0.0167969141,0.0046962277,0.0130925171,0.0050620539,0.013251483,0.0034750352,0.0039471258,0.0009278255,-0.0067973634,0.0017739086,-0.0056828561,2.44,2.44,2.39,0,0.05,1.06,3.2,5.59,5.64,5.64,0.0588235294,0.0571428571,0.036036036,NYA,-0.89,-2.12,1.31,-0.32,-1.48,1.16,0.18,-0.34,0.6,-1.38,0.5,0.41,-0.18,-4.83,-0.11,-0.98,-3.69,-0.53,0.09,0.64,0.28,0.32,-3.09,-3.26,-1.55
2010-10-22,7522.910156,-0.3129584669,0.0009633518,-0.0010819169,0.0134920367,-0.0194753991,0.0307164052,0.5949148946,2.5491042832,3.0388837181,7495.03979172,7426.77580098,7253.67012986,7132.9289922,0.13,0.13,0.18,1.17,2.59,0.013994752,-0.015630815,4.7,5.77,,,,,-0.0066231777,0.0252167302,-0.0024845342,-0.0028129551,0,-0.0015736035,0.0030733768,0.0003015078,-0.0025088457,-0.0028656281,-0.000782017,-0.0012569555,-0.0055790404,0.0080173241,-0.0028452898,0.0023892583,0.0076061394,2.46,2.46,2.41,0,0.05,1.07,3.18,5.59,5.64,5.64,0,-0.0540540541,0.0173913043,NYA,0.48,1.38,-0.3,0.42,1.4,0.02,0.06,0.23,-0.41,-0.02,-0.87,1.28,1.15,-1.07,0.53,0.05,0.67,0.72,0.43,0.96,0.08,0.06,-0.04,0.56,0.2
2010-10-25,7546.379883,0.3283593831,0.003119767,0.0009633518,-0.0010819169,0.0134920367,-0.3265075706,0.9007892637,3.7655410991,3.8963974222,7504.37435377,7438.16666593,7265.14894371,7137.04293141,0.13,0.14,0.18,1.2,2.59,0.0104744301,0.011342155,4.69,5.72,,,,,0.00445569,-0.000768669,0,0.0026641435,-0.0167109014,-0.0074861311,-0.0149368818,-0.0021103257,0.0003773933,0.0018462567,0.0050516085,0.0028286608,0.0046931396,0.0046221875,0.0256718981,0.0021469715,0.0063403921,2.46,2.45,2.41,0.01,0.05,1.03,3.13,5.54,5.58,5.59,0,0.0571428571,0.0256410256,NYA,0.86,0.7,0.12,1.71,1.02,0.54,0.23,0.1,0.39,1.05,0.97,1.14,0.21,-0.45,0.11,0.66,0.48,0.55,0.17,-0.42,-0.5,-0.48,0.09,1.55,0.92
2010-10-26,7530.799805,-0.0041929416,-0.0020645764,0.003119767,0.0009633518,-0.0010819169,1.4433587846,0.5498234537,1.2996675721,3.0160100558,7509.17898127,7446.98886965,7275.56662455,7140.96091026,0.14,0.14,0.18,1.27,2.67,0.0073170732,-0.0059813084,4.78,5.8,0.0089390688,0.0063346863,0.0041200706,0.000496375,-0.0025579783,0.005621284,0.0062267127,-0.0021881838,0.0035069059,0.0281857472,0.0073872864,0.0049849247,-0.0044806429,-0.0077712439,-0.0038272861,0.0004846051,-0.0011287465,0.002585439,-0.0032362004,1.68856801373E-05,-0.001356174,2.53,2.53,2.49,0,0.04,1.02,3.13,5.62,5.66,5.66,0,0.0810810811,0.0583333333,NYA,-0.56,0.14,-0.57,0.18,0.04,-0.25,0.08,-0.75,-0.79,-0.02,-0.56,-0.08,0.36,1.12,-0.74,-0.52,2.42,-0.23,0,1.17,0.79,0.79,3.65,0.85,-0.04
2010-10-27,7480.870117,0.0313986793,-0.0066300644,-0.0020645764,0.003119767,0.0009633518,-0.5707207075,-1.0663212722,0.4368769732,2.4873591686,7504.03191504,7450.21565511,7283.6177419,7144.34309142,0.14,0.14,0.18,1.34,2.75,-0.0084745763,-0.0037608123,4.8,5.84,-0.0047949164,0.0042047655,0.0043376319,0.0026911223,-0.0007140887,-0.0143571759,-0.0030939975,-0.0042293233,0.0091397847,0.0057914672,-0.0061752219,-0.0129265145,-0.0095751748,-0.0107405966,-0.0069248853,-0.0038658707,-0.0185015767,0.0023905798,-0.0146290463,-0.002690584,-0.0038193499,2.61,2.61,2.57,0,0.04,1.04,3.09,5.66,5.7,5.7,0,0,0.0551181102,NYA,-1.37,-0.51,-0.94,-2.36,-0.74,-0.8,-0.47,-0.66,-1.04,-1.18,-2.12,-0.74,0.37,-1.85,0.53,0.03,-2.97,-0.26,-0.34,0.47,0.6,0.57,0.61,-1.22,-1.09
2010-10-28,7504.850098,-0.0120419681,0.0032055069,-0.0066300644,-0.0020645764,0.003119767,-0.1439635337,-0.5530941374,1.0752892524,3.0734532069,7504.18067558,7455.41893539,7292.29352057,7147.93022581,0.14,0.13,0.18,1.23,2.69,0.0036630037,0.006795017,4.81,5.85,0,0,0,0.0010645635,-0.0084138027,-0.0039997554,-0.0018622594,-0.0001572912,-0.0007992275,0.0088292518,0.0073786796,0.0083752553,0.0049976985,0.0056500004,0.0041534386,-0.0011081941,0.0019978474,0.0016419018,-0.0014911319,0.0011248493,-0.0045439006,2.55,2.56,2.51,-0.01,0.04,1.04,3.16,5.67,5.72,5.71,0,-0.075,-0.0820895522,NYA,0.7,0.43,0.62,0.32,0.29,0.48,-0.21,1.18,0.55,1.51,0.23,0.06,0.09,18.17,-0.43,0.86,2.02,-0.84,0.04,-0.53,-1.12,-1.07,2.06,1.95,1.44
2010-10-29,7513.350098,-0.1740602223,0.0011326009,0.0032055069,-0.0066300644,-0.0020645764,-0.1270792526,-0.0964018816,0.4670796286,2.418785648,7505.84784329,7460.93618897,7300.96240596,7151.56624444,0.14,0.12,0.17,1.17,2.63,-0.0091240876,0.009936258,4.75,5.78,,,,,-0.0139561988,-0.0096499643,-0.0037313433,0.0028319855,0.003199227,0.014840144,0.0046259829,0.0040772727,-0.0003494508,-0.0004754763,0.000923438,0.0004084991,-0.0049347187,1.58712109273E-05,-0.0045927411,-0.0004392868,0.0033093404,2.49,2.51,2.46,-0.02,0.03,1.03,3.15,5.61,5.66,5.64,-0.0555555556,-0.0810810811,-0.0487804878,NYA,0.48,-0.53,-0.14,-1.4,-0.91,0.12,0.15,0.13,-0.08,1.12,-0.61,-1.76,-0.18,3.8,-1.92,1.59,2.89,0.66,0.04,-0.18,-0.05,-0.05,-0.4,2.96,1.13
2010-11-01,7509.209961,0.1671339898,-0.0005510374,0.0011326009,0.0032055069,-0.0066300644,-0.4925530198,-0.8174523675,0.4037993791,3.2544407929,7506.45913742,7465.53369107,7309.12897674,7155.12488839,0.14,0.13,0.16,1.17,2.66,0.0182934316,0.0057545944,4.76,5.79,,,,,0.0106319157,-0.0160382138,-0.0043695381,-0.0007844838,-0.0055807333,0.0104987252,-0.0049884499,0.0069183188,0.001985159,0.0034183645,0.0005286397,0.0005513233,0.0240999056,-0.0010248919,0.0252400808,0.0009465333,-0.0068102341,2.52,2.53,2.5,-0.01,0.02,1.03,3.13,5.63,5.66,5.65,-0.0588235294,0,0,NYA,0.37,1.77,0.26,1.26,1.87,-0.11,0.22,-0.42,0.26,-0.51,2.87,2.26,0.33,-5.1,-0.33,0.05,-1.76,-1.08,0.28,0.98,0.03,0.04,-2.82,-0.32,-0.57
2010-11-02,7582.140137,-0.0636881899,0.0097120971,-0.0005510374,0.0011326009,0.0032055069,0.6817381066,2.134936818,1.2353099163,1.9902660078,7520.21931916,7476.63906687,7319.83529675,7159.37379633,0.13,0.13,0.16,1.15,2.63,0.0116952014,-0.0025839793,4.66,5.71,0.0007384089,0.0019028431,-0.0053039976,0.003332983,0.0170294138,0.0124861544,-0.0006269592,0.0029832313,-0.0122928654,0.0163264558,0.0015425762,0.0132934883,0.0064069666,0.0110279568,0.007486941,0.0057619594,0.0007813181,0.0114498056,-0.0028116748,0.0077592841,0.0205136524,2.5,2.5,2.47,0,0.03,1.05,3.08,5.55,5.58,5.58,0,0,-0.0170940171,NYA,1.26,0.93,0.61,1.43,1.15,0.78,0.56,1.07,1.2,0.46,0.11,0.03,1,0.99,0.11,0.55,1.16,1.99,0.82,-1.25,-0.76,-0.75,-1.56,1.18,0.43
2010-11-03,7608.410156,0.2067352956,0.0034647235,0.0097120971,-0.0005510374,0.0011326009,1.7048824135,1.124431589,0.6203816174,2.1492076254,7536.25401677,7489.18869441,7331.1519579,7163.84181981,0.13,0.13,0.16,1.11,2.67,0.0064354666,-0.0040710585,4.78,5.83,-0.001715456,0.001353058,-0.0038510911,-0.0021397896,0.0111197407,0.023449365,0.0075281681,0.0048528647,0.0205628252,-0.0131434105,0.0188679253,0.0019163474,-0.0058928298,-0.0014589749,-0.0054867077,0.002360427,0.0199924636,0.0026642773,-0.0047435093,0.0036780542,0.0031561671,2.54,2.54,2.51,0,0.03,1.05,3.16,5.67,5.7,5.7,0,0,-0.0347826087,NYA,0.6,1.14,-0.58,-1.38,0.94,-0.7,0.22,0.75,-0.18,-1.42,1.63,0.93,0.65,-0.88,1.39,2,-1.61,0.43,0.38,-0.73,-0.35,-0.31,-0.11,-0.36,-0.65
2010-11-04,7782.430176,0.2207682811,0.0228720608,0.0034647235,0.0097120971,-0.0005510374,3.698675848,3.5493875698,3.1251245513,4.8137365642,7581.01331845,7517.11645456,7348.84914292,7169.99692783,0.13,0.13,0.17,1.04,2.53,0.0241563055,0.0263842438,4.75,5.77,0.004654972,0.0047355086,-0.0003965107,-0.0005098521,0.0174872216,0.002730409,0.0280199893,0.0088798876,0.0551431056,0.0040694782,0.0377928964,0.0207443869,0.0192144788,0.019794713,0.0176629906,0.0195904963,0.0161924325,0.0145929636,0.0184596334,0.0192828632,0.0256173709,2.4,2.4,2.36,0,0.04,1.02,3.24,5.6,5.64,5.64,0.0625,-0.0294117647,-0.0630630631,NYA,0.86,1.88,1.93,3.33,2.13,1.82,1.88,0.39,1.94,3.41,2.02,0.3,0.94,0.52,0.67,1.04,6.58,2.22,1.77,-1.47,-0.81,-0.78,3.67,6.08,3.27
2010-11-05,7800.660156,-0.0101852876,0.0023424534,0.0228720608,0.0034647235,0.0097120971,3.823994014,3.6920552584,3.7239057303,4.3089347397,7620.94910709,7544.1206166,7366.56722187,7176.27218383,0.13,0.13,0.16,1.1,2.58,0.0041623309,0.0104996379,4.78,5.85,0.0104979527,-0.0033806538,-0.0059202697,-0.0019354258,-0.0035818612,0.010892151,0.0133252574,-0.0016985793,0.0286432168,-0.0106852988,0.0640932288,0.0089363365,-1.27780982414E-05,0.0021491604,0.0028969788,0.0008080773,0.0139058766,0.000636273,0.0137865068,0.003922753,0.0042674514,2.45,2.45,2.42,0,0.03,1.07,3.27,5.69,5.72,5.72,-0.0588235294,0.1515151515,0.0576923077,NYA,0.19,0.13,-0.04,0.97,0.42,0.27,-0.1,-1.17,0.09,1.06,1.01,0.22,0.01,2.1,3.1,0.11,2.71,0.55,0.29,0.42,0.91,0.88,1.18,1.4,0.08
2010-11-08,7782.200195,-0.3015950446,-0.0023664614,0.0023424534,0.0228720608,0.0034647235,3.6354055276,3.1249462081,2.7882354515,4.0538846517,7650.26748671,7566.79486216,7382.86655415,7182.30131827,0.12,0.13,0.16,1.13,2.6,0.0025331031,-0.0050161233,4.79,5.85,-0.0040845316,0.0045062642,-0.0026236246,-0.0009771057,0.0046983633,0.0071441177,-0.001195517,-0.0049497292,-0.0105032001,-0.0014897952,-0.006160096,0.0045714286,-0.0007736119,-0.0043230933,-0.0005478361,-0.0032541046,0.0035192933,0.0004149195,0.0095909638,-0.0021209577,0.0002443598,2.48,2.47,2.44,0.01,0.04,1.06,3.25,5.69,5.72,5.73,0,0.0789473684,0.0272727273,NYA,-0.3,0.4,-0.05,0.23,0.24,0.07,-0.12,-0.81,-0.2,0.39,0.43,0.16,-0.03,3.84,0.73,-1.17,1.8,-0.14,-0.16,0.53,0.61,0.63,1.1,3.63,1.12
2010-11-09,7702.310059,0.2313326882,-0.0102657518,-0.0023664614,0.0023424534,0.0228720608,1.5849076887,2.2774507149,3.7536812845,2.8397961269,7659.72977258,7579.70107139,7395.39375042,7187.4755346,0.11,0.13,0.16,1.27,2.72,-0.0003445504,0.0234065538,4.93,5.97,-0.0057540118,-0.0006162559,0.0045009002,0.0038219627,-0.0079718975,-0.010000587,-0.005385877,-0.0003109591,-0.0150579124,0.0052220069,-0.0313361559,0.004408376,0.0081789637,0.0043077256,0.0055270067,-0.0052678783,-0.0101652692,-0.0066161775,-0.0077581485,-0.0080523,-0.0146450584,2.61,2.59,2.56,0.02,0.05,1.04,3.25,5.81,5.84,5.86,0,0.1219512195,0.1238938053,NYA,-0.99,-0.15,0.76,2.2,-0.39,0.53,-0.43,-1.02,0.43,0.5,-0.78,0.34,-0.35,2.98,-0.31,-1.27,5.37,-1.18,-0.74,0.13,0.54,0.53,-2.27,-3.03,-1.31
2010-11-10,7747.459961,-0.0591455516,0.005861865,-0.0102657518,-0.0023664614,0.0023424534,1.827580298,3.5636208065,2.9725617772,2.4592998876,7675.68071593,7595.67810849,7409.20026848,7193.04751894,0.12,0.13,0.16,1.23,2.65,0.0083869485,-0.0214637579,4.92,5.96,-0.0072156805,0.0060797142,0.0025888679,-0.0056511572,0.0061693591,0.0179714449,-0.0042119131,-0.0055978388,0.0180450367,-0.0003710575,0.0159971922,0.0070791451,-0.0145119663,-0.009923116,-0.0100135706,0.000906871,-0.0084979821,0.0061647181,-0.0062660424,0.0043760812,0.0122455374,2.53,2.52,2.49,0.01,0.04,1.04,3.31,5.8,5.83,5.84,0,-0.0434782609,-0.031496063,NYA,0.27,0.71,-1.32,-1.83,1.26,-0.96,-0.1,0.04,-0.94,-0.76,-1.18,1.25,-0.08,-3.9,1.24,0.7,-7.06,0.81,0.25,0.23,0.24,0.25,-1.53,1.49,0.92
2010-11-11,7723.240234,-0.1381579813,-0.0031261507,0.005861865,-0.0102657518,-0.0023664614,-0.7605586001,2.9099866506,2.7618337973,2.3407975477,7684.32790103,7607.82688235,7421.51556124,7198.32306835,0,0,0,0,0,0,0.0057533261,4.92,5.97,0.007641875,0.0076119044,-0.0066540868,-0.0013567498,-0.0043392384,-0.0170772917,-0.0120845325,-0.0004691634,-0.0147710245,-0.0096511132,-0.0136458712,0.0098412067,-0.0054262889,-0.0002922015,0.0005313091,-0.0065105371,0.0081504669,-0.0090197724,0.0103962242,-0.0042421266,-0.0044769524,0,0,0,0,0,1.05,5.97,5.97,5.97,5.97,-1,-1,-1,NYA,-0.84,-0.17,-0.52,1.31,0,0.02,-0.53,-0.91,-0.03,0.29,1.07,-0.43,-0.09,-2.94,0.51,-0.52,2.01,-0.18,-0.25,0.59,0.76,0.76,-0.7,1.65,0.4
2010-11-12,7623.240234,0.0718624718,-0.0129479334,-0.0031261507,0.005861865,-0.0102657518,-2.274421888,1.4625983691,1.3336604575,1.3647865152,7673.22105248,7609.2948206,7429.42633273,7202.55109984,0.11,0.13,0.17,1.35,2.76,-0.0328130341,-0.0071505184,4.95,6,-0.0010308722,0.002505985,0.0039992002,-0.0014340705,-0.0272225171,-0.0275283333,-0.006116208,-0.003911139,-0.0102448526,-0.0153673163,-0.0230578211,-0.0116943335,-0.0093681669,-0.0031469756,0.0016657777,-0.0080225766,-0.0193406836,-0.0145997913,-0.0515635459,-0.0118084921,-0.01682659,2.65,2.63,2.59,0.02,0.06,1.05,3.24,5.83,5.87,5.89,0,0,0,NYA,-1.08,-2.78,-0.6,-3.21,-3.34,0.1,-0.8,0.26,-0.33,-2.69,-1.95,-2.29,-1.78,-3.26,-1.22,-0.53,-5.34,-1.67,-1.28,0.46,-0.17,-0.18,-5.04,-6.03,-2.87
2010-11-15,7617.509766,-0.1685605252,-0.0007517103,-0.0129479334,-0.0031261507,0.005861865,-2.1162450833,1.4422263535,0.9425696043,0.6129844725,7663.09172767,7610.07719635,7436.80215364,7206.6800418,0.12,0.14,0.19,1.51,2.92,-0.0001177995,-0.0144040331,5.07,6.12,0.0014516645,0.0007280305,0.0061740689,0.0019954649,-0.0032139144,-0.0409222555,-0.0030768615,0.0073818284,0.0118657154,-0.0026645984,0.0039941538,-0.0071840402,0.0086449581,0.0040538909,0.0082499299,0.0008389173,-0.0080668694,-0.0017432593,0.009706467,-0.0012174357,0.0009314749,2.8,2.78,2.73,0.02,0.07,1.05,3.2,5.93,5.98,6,0.1176470588,0.0392156863,0.1185185185,NYA,-0.18,0.42,0.86,0.87,-0.02,0.75,0.19,-0.78,0.32,0.22,-1.1,0.08,-0.27,1.21,0.82,-0.14,0.35,0.14,0.02,0.45,0.56,0.56,0.19,-2,-0.69
2010-11-16,7472.629883,0.4604166845,-0.0190193236,-0.0007517103,-0.0129479334,-0.0031261507,-2.9819648163,-1.4443185172,-0.7724268804,0.659783013,7628.46230136,7596.98697603,7438.20716263,7209.32630887,0.13,0.15,0.19,1.49,2.85,-0.0300424128,-0.0142491779,4.95,6,-0.0053264207,0.0083909542,-0.0006927949,0.0007392656,-0.017750143,-0.0070484269,-0.0209877148,-0.0155908952,-0.0117265713,-0.014885572,-0.0166364919,-0.0218501835,-0.0263363609,-0.0237956158,-0.0186931534,-0.0159319951,-0.0139075897,-0.0174952776,-0.0397672769,-0.0162054135,-0.020279433,2.72,2.7,2.66,0.02,0.06,1.05,3.15,5.81,5.85,5.87,0,-0.0377358491,-0.0132450331,NYA,-0.81,-2.27,-2.68,-5.07,-2.97,-1.66,-1.69,-0.68,-2.19,-2.2,-1.42,-0.68,-1.75,-0.7,-0.41,-0.5,-3.29,-2.04,-1.76,1.14,0.84,0.88,-6.53,-0.12,-1.37
2010-11-17,7488.759766,-0.2368080557,0.0021585283,-0.0190193236,-0.0007517103,-0.0129479334,-3.3391614323,-1.5726069908,0.1054643227,-0.4658582915,7603.06184039,7586.6796227,7440.18961767,7212.10674128,0.13,0.14,0.19,1.49,2.89,-0.0230778574,-0.0085248332,4.97,6.02,-0.0097225477,0.0026213173,0.0119837576,-0.0005427327,-0.003614218,0.0036126696,-0.0031525851,-0.001266994,-0.0108558695,-0.009298683,-0.0121368146,0.0010153757,0.0079416254,0.0018832074,0.0055272793,-0.0014169834,-0.0201982948,0.0024981059,-0.0192366279,0.0002121629,0.003445137,2.76,2.75,2.7,0.01,0.06,1.05,3.13,5.83,5.88,5.89,0,-0.0196078431,0,NYA,0.17,-1.71,0.8,0.11,-2.31,0.43,0.1,0.19,0.15,-0.11,-1.61,-0.1,0.3,5.55,0.51,0.39,1.1,0.23,0.23,-0.58,-0.15,-0.16,1,0.55,-0.27
2010-11-18,7619.939941,0.2003902909,0.0175169426,0.0021585283,-0.0190193236,-0.0007517103,-1.3375253115,-2.0879112478,1.5335395311,1.3873682597,7606.13058595,7589.84727206,7447.23864995,7216.16478307,0.13,0.15,0.19,1.51,2.9,0.018028099,0.0095327103,4.98,6.02,0.0021331719,-0.0033581076,0.0012722646,0.0005731956,0.0263893719,0.036753974,0.0145478178,0.0122106088,0.0122511485,0.0105592491,0.0241995151,0.0188377911,0.0199401087,0.0133682493,0.0197072631,0.0157478632,0.0182183721,0.0155047402,0.0093681966,0.015357313,0.0184664603,2.77,2.75,2.71,0.02,0.06,1.04,3.12,5.83,5.87,5.89,0,0.04,0.0134228188,NYA,1.1,2.13,1.93,2.74,1.75,1.84,1.65,0.93,1.28,1.2,1.47,1.64,1.78,-0.57,1.53,1.05,5.19,2.12,1.72,0.47,-0.61,-0.58,2.09,5.11,1.24
2010-11-19,7641.080078,-0.2158766529,0.0027743181,0.0175169426,0.0021585283,-0.0190193236,0.2340191763,-2.0457252952,1.700040306,1.5708006549,7612.48503905,7594.72658691,7454.84027458,7220.39279596,0.12,0.14,0.19,1.54,2.88,-0.0028089888,-0.0057396778,4.93,5.99,0.0082186894,0.0052948617,-0.0046916235,-0.0014924698,-0.0055117369,0.0039593653,0.0112218197,0,-0.0063035804,-0.0058049149,-0.0007270084,0.0032712702,-0.0020191623,-0.0062233066,0.0016744377,0.0019961431,-0.0013402362,0.0014795638,0.0080664463,0.0025403732,0.0048831334,2.76,2.74,2.69,0.02,0.07,1.06,3.11,5.8,5.85,5.87,0,0,0.0198675497,NYA,-0.29,-0.83,-0.83,0.08,-0.42,0.21,0.03,0.31,-0.63,-0.05,0.34,0.8,-0.04,3.92,0.7,-0.06,1.29,0.28,0.04,-0.32,-0.18,-0.15,5.63,1.52,-0.03
