Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2011-04-19,2744.969971,-0.061727773,0.0035059437,-0.0105872425,0.0016049196,-0.000470773,0.0065554012,-1.6559234942,-0.4323684464,2.2765577817,2757.58840877,2755.51902472,2740.78316248,2586.5907927,0.04,0.06,0.11,2.09,3.39,0.0044985942,-0.0016744809,5.13,5.95,0.0038853173,0.0029878543,-0.0088165128,0.0005215604,0.0181105619,0.0026915499,0.0145145145,0.0368838908,0.015696156,0.0027910686,0.0186314363,0.0084236464,0.0070441632,0.0045654765,0.0017731929,0.0057311705,-0.0129956933,0.0053403005,-0.0190650349,0.0018259059,0.0066351563,3.35,3.33,3.28,0.02,0.07,0.82,2.56,5.84,5.89,5.91,0,-0.0144927536,0,NASDAQ,0.2,-0.23,0.79,0.74,0.96,0.04,0.71,0.72,0.17,0.15,-1.44,-0.58,0.92,3,-1.26,0.47,2.24,0,0.58,0.38,-0.63,-0.62,1.2,1.31,-0.03
2011-04-20,2802.51001,0.2497061403,0.0209619922,0.0035059437,-0.0105872425,0.0016049196,1.484327099,0.0960755311,0.9262483169,3.8620597824,2765.75597263,2759.99435665,2743.20382317,2588.73924262,0.04,0.06,0.11,2.15,3.43,0.034148162,0.0070446159,5.16,5.98,0.0043119502,-0.0016953257,-0.0028149853,-0.001088573,0.0134671376,0.0282406207,0.0064134188,0.027117563,-0.0020156998,0.0242544732,-0.0412371134,0.0220763596,0.024571593,0.0212653945,0.0298154052,0.0135149473,0.0159638854,0.0152273454,0.0026662166,0.0199754581,0.0150767717,3.39,3.37,3.32,0.02,0.07,0.82,2.55,5.87,5.92,5.94,0,0.0147058824,0.028708134,NASDAQ,1.68,2.08,2.4,2.65,3.05,2.96,1.39,1.26,2.21,0.25,1.82,2.62,1.9,1.13,1.8,0.83,1.24,2.08,1.51,-1.17,-0.9,-0.88,-0.12,2.98,0.48
2011-04-21,2820.159912,0,0.0062978908,0.0209619922,0.0035059437,-0.0105872425,2.1715639199,0.8590421052,1.4055684698,3.0602024684,2775.64759797,2765.72440954,2746.221709,2591.04193585,0.03,0.06,0.11,2.14,3.42,0.0079393721,0.0019986676,5.18,5.99,0.0073157387,-0.0065865962,-1.04941704884E-05,0,0.0242107066,0.0109860448,-0.0220587745,-0.0049697003,0.0026929757,-0.0093167702,-0.0100589317,0.0082895386,0.0043099634,-0.0006641981,0.0063869609,0.0052767823,0.010136003,0.0042116695,0.0065279816,0.0073738792,0.0055228058,3.39,3.36,3.31,0.03,0.08,0.81,2.57,5.88,5.93,5.96,0,-0.0144927536,-0.0046511628,NASDAQ,0.4,0.11,0.56,1.41,0.75,0.76,0.31,0.23,-0.03,0.33,1.02,1.66,0.87,2.37,0.73,0.58,3.59,0.29,0.21,-0.28,-0.52,-0.5,1.21,3.01,0.13
2011-04-25,2825.879883,-0.2930908535,0.0020282435,0.0062978908,0.0209619922,0.0035059437,2.2147462851,1.6350034267,1.3005371281,3.0192493864,2784.7807407,2771.45350225,2749.34555896,2593.37863184,0.03,0.07,0.12,2.1,3.39,-0.000358038,-1,5.16,5.97,-0.0007756712,-0.0006960816,0.0010494281,-0.0047888016,0.0065868665,-0.0025283824,-0.0030076189,0.0006243328,-0.0015666741,0.003526685,0.0007007007,-0.0016211209,,,,-0.00159267,,-0.0020878276,-0.0203907679,-0.0016674175,-0.002247124,3.36,3.32,3.27,0.04,0.09,0.81,2.58,5.85,5.9,5.94,0.0909090909,-0.0147058824,-0.0186915888,NASDAQ,-0.16,-0.27,0.06,-2.32,-0.01,0.14,-0.06,0.17,0.1,0.36,,0.44,0.08,-0.52,0,-0.3,-1.23,-0.28,-0.02,-0.5,-0.13,-0.01,1.47,0.56,-0.06
2011-04-26,2847.540039,0.3898014319,0.0076649245,0.0020282435,0.0062978908,0.0209619922,4.1003502547,2.7432709507,2.0920087636,4.2795241445,2796.19152221,2778.69983909,2753.19632289,2595.90760107,0.02,0.07,0.11,2.05,3.34,0.0003581662,0,5.1,5.91,0.000429647,-0.004019966,-0.0035643149,0.0052282542,-0.0073368828,-0.016826637,0.0105581202,0.0131024175,0.0114323692,0.0226474025,0.0108544121,0.0139178495,,,,0.0089795843,,0.0092541142,-0.0087589885,0.0104355427,0.0082189958,3.32,3.27,3.23,0.05,0.09,0.81,2.57,5.8,5.84,5.89,-0.0833333333,-0.0298507463,-0.0238095238,NASDAQ,0.51,0.39,0.53,0.42,-0.06,0.55,0.73,0.43,0.63,-0.37,-0.59,-0.27,0.3,-0.05,-1.34,1.15,-4.44,0.8,0.77,-1.27,-0.2,-0.2,-1.28,-3.02,-0.01
2011-04-27,2869.879883,0.0066286314,0.0078453134,0.0076649245,0.0020282435,0.0062978908,4.5505019479,4.5573556528,2.8192256229,4.0984585669,2809.58940599,2787.38365279,2757.77214877,2598.63369342,0.03,0.06,0.11,2.06,3.39,0.0052810598,0.009015025,5.17,5.96,0.0071997049,0.0085019198,0.0003156234,-0.0024701207,-0.0007705553,0.0786067019,0.0273631841,0.0095458511,0.0084220082,0.0072546007,0.0138551779,0.0041180623,0.005544703,-0.0001976648,0.0065847026,0.0062498471,-0.0101693407,0.0075892842,-0.0046182667,0.0061779285,0.0063460083,3.36,3.33,3.28,0.03,0.08,0.79,2.57,5.85,5.9,5.93,0,0,0.0048780488,NASDAQ,0.87,0.8,0.64,-2.08,0.49,0.62,0.98,0.91,0.12,0.91,-0.52,0.2,1.02,-0.23,1.68,-0.69,2.01,1.01,0.75,0.57,-0.46,-0.43,-3.73,4.99,1.32
2011-04-28,2872.530029,-0.0423630623,0.0009234345,0.0078453134,0.0076649245,0.0020282435,2.4984752508,4.0198878949,2.5969512052,3.4478656526,2821.03315563,2795.49283148,2762.2724578,2601.3590301,0.02,0.04,0.1,2,3.34,0.0006232749,0.0162144275,5.11,5.93,0.0013321009,-0.0081991507,-0.0006310475,-0.0001230428,-0.0097101188,-0.0079336722,-0.0024213075,-0.0028977124,0.0076922637,0.0125094774,0,-0.0050125656,0.0091402386,0.0002801007,0.0094896006,0.0035554238,-0.003650005,0.0057008776,-0.0131144068,0.0037748483,0.0035369038,3.32,3.3,3.24,0.02,0.08,0.82,2.59,5.83,5.89,5.91,-0.0909090909,-0.0461538462,-0.0291262136,NASDAQ,0.51,-0.09,0.9,0.38,0.09,1.03,0.53,0.32,-0.1,0.93,-0.99,-0.2,-0.3,4.43,1.65,0.09,3.39,0.35,0.3,-0.25,-0.52,-0.54,-6,1.36,0.56
2011-04-29,2873.540039,0.2379576836,0.0003516099,0.0009234345,0.0078453134,0.0076649245,1.8928049708,4.1054723606,2.7681070677,3.3249781106,2830.5798617,2802.92589886,2766.63589236,2604.06729884,0.02,0.04,0.11,1.97,3.32,0.0089873643,-1,5.09,5.9,,,,,0.0097476542,0.0037934637,-0.0072815049,0.0052004285,-0.00479819,-0.0295769011,-0.0054663136,0.0073277654,0.0004920997,,0.0052493097,0.0023006623,-0.0035630357,0.0037004876,0.0084747755,0.0043410017,0.0036667448,3.3,3.28,3.21,0.02,0.09,0.81,2.58,5.79,5.86,5.88,0.1,-0.0161290323,-0.015,NASDAQ,0.37,0.7,0.43,-1.88,0.95,0.47,0.38,-0.15,0.66,1.65,-0.38,-0.58,-0.04,2.78,0.63,0.78,2.24,0.52,0.35,-0.89,-0.27,-0.26,4.43,-0.93,1.96
2011-05-02,2864.080078,-0.160047238,-0.003292093,0.0003516099,0.0009234345,0.0078453134,1.3517982569,3.5964834436,3.0089036314,2.6699160232,2836.67081012,2808.7501064,2770.45723297,2606.65449067,0.02,0.05,0.1,1.96,3.31,-0.0031748831,0,5.08,5.88,,,,,-0.0109958961,0.0274756348,0.0014669437,0.0074558429,-0.0098619546,-0.0100308642,0.0006869804,-0.0114799041,0.0004504831,,0.0017539751,-0.0017527108,,-0.0002482087,,-0.0121577255,-0.002513986,3.29,3.26,3.21,0.03,0.08,0.8,2.57,5.78,5.83,5.86,-0.0909090909,0,-0.0050761421,NASDAQ,-0.22,-0.61,-0.02,0.43,-0.36,0.34,0.06,0.17,-0.3,0.04,,1.86,0.03,-0.11,0.98,-0.68,5.33,-1.43,-0.15,0.09,0.04,0.03,-0.67,-8.48,-1.32
2011-05-03,2841.620117,0.0735711204,-0.0078419459,-0.003292093,0.0003516099,0.0009234345,-0.2078960056,3.8839297847,2.5296717943,1.8797635553,2837.57068409,2811.8805836,2773.24793431,2608.99245711,0.02,0.03,0.09,1.96,3.28,-0.0214987172,0,5.03,5.85,-0.0098151261,-0.0025991377,0.0013666947,0.0015403574,0.0055446922,-0.0136189919,0.0078124512,0.0007552183,0.0163788845,0.0058456352,0.0130450056,-0.0155225708,-0.0029035882,,-0.0035788031,-0.0033793039,,1.16662603295E-05,,-0.0128689586,-0.0075067733,3.26,3.25,3.19,0.01,0.07,0.82,2.57,5.76,5.82,5.83,-0.1,0,0,NASDAQ,-0.93,-2.13,-0.23,1.36,-2.18,-0.46,-0.12,0.01,-0.19,-1.07,-0.51,-1.3,-0.49,-0.49,-0.97,-0.72,-7.6,-1.2,-0.42,-0.54,0.23,0.26,-0.35,-5.1,-0.53
2011-05-04,2828.22998,-0.0021676496,-0.0047121489,-0.0078419459,-0.003292093,0.0003516099,-1.4512768721,3.0331846934,3.0399389321,1.3270339813,2835.87237426,2813.43766897,2775.40409296,2611.173925,0.02,0.03,0.07,1.95,3.25,-0.0163652803,0.0004869339,5,5.81,3.27342560352E-05,-0.0040633204,0.0057742782,-0.0014610889,0.0039344944,0.0076593803,-0.017926309,-0.0089043764,-0.0091462983,0.0096861685,-0.0247373433,-0.0094604645,-0.0131100954,-0.0162422209,-0.0169010913,-0.0068553088,-0.0170976583,-0.0065531621,-0.0225670722,-0.0128826526,-0.0090940302,3.23,3.22,3.18,0.01,0.05,0.81,2.56,5.74,5.78,5.79,-0.2222222222,-0.0163934426,-0.0051020408,NASDAQ,-0.89,-1.03,-1.21,-2.83,-1.63,-1.68,-0.6,-0.03,-1.43,-1.64,-1.36,-1.11,-0.24,-1.99,-0.81,-1.05,-7.5,-1.44,-0.67,-0.03,-0.14,-0.15,-2.6,-5.54,-1.36
2011-05-05,2814.719971,0.0081961278,-0.0047768424,-0.0047121489,-0.0078419459,-0.003292093,-2.0125136175,0.4356794786,1.9264734862,0.5321735911,2832.02648276,2813.55979297,2776.9458921,2613.19925879,0.01,0.02,0.07,1.88,3.18,-0.0818089898,-0.019467878,4.94,5.77,-0.0067345496,-0.0027653646,0.0084133612,-0.0012938005,-0.0080670909,-0.0143021453,-0.0182535767,-0.0100501907,-0.0072527912,-0.0103606297,-0.0225851973,-0.0258223683,-0.009462908,-0.0107117356,0.0004108779,-0.0090698353,-0.002300249,-0.0109568341,0.0022285153,-0.0043943257,-0.0128382465,3.17,3.16,3.11,0.01,0.06,0.83,2.59,5.7,5.75,5.76,0,-0.0333333333,-0.0358974359,NASDAQ,-1.49,-8.57,-0.66,-3.25,-8.64,-0.1,-0.8,-1.91,-1.12,-2.24,0.21,0.14,-0.21,-6.9,-0.66,-0.32,-8,-0.07,-0.6,1.05,1.6,1.59,-2.44,-11.86,-2.79
2011-05-06,2827.560059,-0.0825743259,0.0045617639,-0.0047768424,-0.0047121489,-0.0078419459,-1.6001162112,0.2624016804,2.4396638206,1.1236979265,2831.21440571,2814.89315164,2778.93076139,2615.33220207,0.02,0.02,0.07,1.87,3.19,-0.0302332566,-0.0162144275,4.96,5.79,,,,,-0.0002595097,0.0024859469,0.0055276382,0.0039993077,-0.0028779501,0.0031019774,0.004265944,0.0008472403,0.0132688181,0.0095945617,0.0156283943,0.0038199199,-0.0044050585,0.0043364252,-0.0029654836,0.004944331,0.0033939075,3.17,3.17,3.12,0,0.05,0.83,2.6,5.72,5.77,5.77,0,-0.0172413793,-0.0053191489,NASDAQ,0.97,-1.51,1.37,-0.58,-2.63,1.6,-0.01,-1.59,1.04,0.7,-0.6,-1.94,-0.23,-0.61,0.64,0.37,-2.62,0,-0.04,1.03,0.94,0.88,0.07,2.71,1.47
2011-05-09,2843.25,-0.1930920763,0.0055489329,0.0045617639,-0.0047768424,-0.0047121489,-0.7272868577,0.6146799482,2.8430398346,2.259733413,2833.40269558,2817.59380387,2781.45308447,2617.60004086,0.01,0.03,0.07,1.84,3.17,0.0356147414,0.0104271779,4.97,5.81,,,,,0.0027115761,0.0161943163,0.0029985007,0.005515551,-0.0017762433,-0.0015462311,-0.0014159646,0.0059257224,-0.0125061298,-0.0057053291,-0.0109086029,0.0045441637,0.0076366985,0.0036348127,0.0029938255,0.011351862,0.0062058696,3.16,3.14,3.1,0.02,0.06,0.84,2.64,5.74,5.78,5.8,0,0,-0.0160427807,NASDAQ,1.03,6.2,-1.32,1.03,5.53,-1.04,0.49,0.38,-0.62,0.78,0.77,-0.77,0.55,-1.91,-0.41,0.23,3.56,0.79,0.62,-0.86,-0.24,-0.13,2.46,6.12,1.19
2011-05-10,2871.889893,0.2236903542,0.0100729422,0.0055489329,0.0045617639,-0.0047768424,1.0652295083,0.8551189331,4.9905320591,3.621848113,2840.40036784,2822.76485998,2784.99962598,2620.13028814,0.02,0.03,0.07,1.91,3.23,0.0306020734,0.0076564581,5,5.84,-0.0025372081,0.0095835726,-0.0070894748,-0.000231018,0.0053222152,0.015637445,0.0114598406,0.0019808777,0.0044484209,-0.0061943477,0.0113435665,0.0019234912,0.011292005,0.0128224047,0.01227984,0.0080740366,,0.0059663047,0.0063270062,0.0155552743,0.00852774,3.21,3.2,3.16,0.01,0.05,0.84,2.61,5.77,5.81,5.82,0,0.0350877193,0.0380434783,NASDAQ,0.35,1.49,1.27,0.62,1.3,1.08,0.55,0.3,1.28,0.91,0.02,0.02,0.95,2.21,0.1,0.2,3.69,1.57,0.82,1.06,-0.16,-0.17,0.93,1.74,0.18
2011-05-11,2845.060059,0.1193111992,-0.0093422224,0.0100729422,0.0055489329,0.0045617639,0.5950746269,-0.8648384257,3.6463090328,3.6531034642,2841.24758441,2824.88821226,2787.35493708,2622.36839532,0.01,0.03,0.07,1.87,3.19,-0.0532933553,-0.003633961,4.96,5.8,-0.0001637131,-0.000012344,0.003481188,0.0002310714,-0.006352843,0.002157512,-0.0103447788,0.0123174875,-0.0205934455,-0.0120763148,-0.0129688394,-0.0266377863,0.0013744736,-0.0071275321,-0.0008625205,-0.0111114958,,-0.0102136676,-0.0024956847,-0.0178172944,-0.0143150143,3.18,3.16,3.12,0.02,0.06,0.84,2.61,5.73,5.77,5.79,0,-0.0508474576,-0.0209424084,NASDAQ,-1.31,-4.3,0.25,-3.15,-5.46,0.09,-0.81,-1.46,-0.55,-1.02,-0.11,1.38,-0.65,-1.53,0.41,-0.63,-7.72,-1.76,-1.11,0.61,0.99,0.97,-5.05,-8.81,-1.02
2011-05-12,2863.040039,-0.0217463487,0.006319719,-0.0093422224,0.0100729422,0.0055489329,1.7166918378,-0.3303704367,2.1598505905,3.6762369371,2845.20984888,2828.52171957,2790.32298029,2624.76313804,0.01,0.02,0.07,1.89,3.22,0.0066407846,-0.0122679045,5.02,5.86,-0.0050973214,0.0003703123,0.0033232628,0.0008470661,-0.0019008035,0.0082689204,0.0024887506,0.0093135346,-0.0031652724,-0.0015773264,0.0024857955,-0.0008629191,-0.0085730292,-0.0051874163,-0.0068177812,0.0048954371,-0.0093612777,0.0052169035,-0.0136424507,0.0081722173,0.0033328838,3.21,3.2,3.15,0.01,0.06,0.84,2.64,5.79,5.84,5.85,0,0.0178571429,0.0106951872,NASDAQ,-0.18,0.36,-0.96,1.51,0.77,-0.81,0.6,0.32,-0.53,0.37,-1.13,-2.36,0.56,0.31,-1.62,0.61,-2.02,0.92,0.65,-0.17,-0.13,-0.12,-2.76,-1.31,0.17
2011-05-13,2828.469971,-0.1324191614,-0.0120746017,0.006319719,-0.0093422224,0.0100729422,0.0321801122,-1.5684510182,0.2946662338,2.4726290193,2842.16623472,2828.51679114,2791.81894071,2626.7900717,0.01,0.03,0.08,1.86,3.18,0.0069014513,0.0109097012,4.97,5.82,,,,,-0.0175144624,-0.0170330901,-0.0124131089,-0.0084833901,-0.0213199819,-0.011453357,-0.0106269926,-0.0022208512,-0.0011035598,-0.0032128003,-0.0054594852,-0.0080673294,0.0087766262,-0.0078899302,0.0094751095,-0.0139936587,-0.009993847,3.17,3.15,3.1,0.02,0.07,0.85,2.64,5.74,5.79,5.81,0.1428571429,0,-0.0158730159,NASDAQ,-0.95,0.75,-0.11,0.35,0.69,-0.56,-0.92,-0.86,-0.35,-0.88,1.82,0.08,-1.54,1.24,-0.31,-0.82,0.63,-1.65,-1,0.9,0.69,0.69,-1.27,2.14,-0.55
2011-05-16,2782.310059,0.0777079367,-0.0163197462,-0.0120746017,0.006319719,-0.0093422224,-2.1433198277,-2.8550186019,-1.5418144367,0.6387845704,2831.28329368,2824.11614998,2791.44604339,2628.33753426,0.02,0.04,0.07,1.83,3.15,-0.0231831469,-0.0033206043,4.91,5.75,,,,,-0.0211453863,-0.0496149442,-0.0065358978,-0.0037526267,-0.0062572651,-0.0183779857,-0.0025062299,-0.0077903422,-0.0072234667,-0.0003712022,-0.002130131,-0.0062043915,-0.0135605352,-0.003761577,-0.0076502521,-0.0152691975,-0.0041903322,3.13,3.11,3.08,0.02,0.05,0.84,2.6,5.68,5.71,5.73,-0.125,-0.0526315789,-0.0161290323,NASDAQ,-0.09,-0.97,-0.3,0.2,-2.29,-0.28,-0.37,0.23,-0.01,-0.2,-2.22,-1.13,-1.5,1.7,-1.14,-0.98,-2.82,-1.03,-0.64,-0.84,-0.38,-0.38,-0.37,-5.03,-0.32
2011-05-17,2783.209961,0.0747427421,0.000323437,-0.0163197462,-0.0120746017,0.006319719,-3.0878597476,-2.0555230325,-2.2591456878,1.7485716809,2822.54268774,2820.22032246,2791.12305977,2629.87855343,0.03,0.04,0.07,1.8,3.12,-0.0052626148,-0.0148259204,4.86,5.71,0.0026984526,0.0079101782,-0.0032830615,-0.0017978702,0.0085208672,0.0119474472,-0.0086032389,0.0004519964,0.0216884323,-0.002035002,0.0319454045,0.0021187189,-0.0120907683,-0.0105846334,-0.017717689,-0.0003685612,-0.0025936039,-0.00548199,0.0013007957,-0.0030987448,-0.0004221787,3.09,3.08,3.05,0.01,0.04,0.85,2.59,5.64,5.67,5.68,0,0.0185185185,-0.0163934426,NASDAQ,0.51,-2.43,-1.21,0.2,-0.47,-1.48,-0.58,0.59,-0.86,-0.71,-0.01,0.16,0.12,-3.15,0.21,0.77,-1.88,0.02,0,-0.59,-0.13,-0.09,4.79,1.07,-0.19
2011-05-18,2815,-0.1555052152,0.0114220772,0.000323437,-0.0163197462,-0.0120746017,-1.0565702789,-0.4677830337,-1.9122710788,2.5512129364,2821.17128997,2819.72314889,2792.05941037,2631.72055787,0.03,0.05,0.08,1.87,3.18,0.0323651452,0.0121745012,4.92,5.77,-0.0054156056,0.002947704,-0.0021616058,0.001385468,0.0110965431,0.0117037012,0.0086778969,0.0015059939,0.0061629992,0.0069331566,0.0059130435,0.0165401559,0.0092399295,0.0106637093,0.0064602652,0.0088038,0.0048059108,0.0064585194,0.0070100381,0.0159564426,0.0089295006,3.15,3.13,3.1,0.02,0.05,0.85,2.59,5.69,5.72,5.74,0.1428571429,0.0545454545,0.0388888889,NASDAQ,0.07,2.1,0.87,2.71,3.29,0.45,0.76,0.06,1.03,1.07,0.83,1.72,1.04,0.38,0.94,0.55,4.8,1.67,0.98,0.15,0.11,0.09,6.14,3.3,0.68
2011-05-19,2823.310059,-0.064933472,0.0029520636,0.0114220772,0.000323437,-0.0163197462,-1.387685099,0.305184462,-1.7134710344,0.7421935667,2821.56015707,2820.06475938,2793.284926,2633.62692107,0.02,0.05,0.1,1.85,3.17,-0.0153737942,-0.0023387905,4.96,5.78,0.004139187,0.0006489511,-0.002785228,-0.0001537279,0.0019419661,0.008676275,0.0101214069,-0.0016541504,-0.0018149273,0.0012149858,-0.0107191909,0.0072180574,0.0125037682,0.0054866211,0.007489556,0.002177941,0.006615936,0.0035939474,-0.0045938298,0.0020516659,0.002434704,3.15,3.12,3.07,0.03,0.08,0.82,2.61,5.68,5.73,5.76,0.25,-0.0517241379,-0.0106951872,NASDAQ,0.46,-0.78,1.26,-1.27,-1.66,0.55,0.47,0.48,0.6,-0.23,0.78,-1.65,0.32,-2.48,-0.41,0.23,-0.48,0.2,0.24,-0.07,-0.46,-0.46,-1.24,-0.23,-0.23
2011-05-20,2803.320068,0.0152561609,-0.0070803385,0.0029520636,0.0114220772,0.000323437,-0.8891698783,-0.857275902,-2.4436747025,-0.5971237279,2818.24377724,2818.47002687,2793.67846098,2635.31541009,0.03,0.05,0.1,1.82,3.15,0.0118379426,-0.0015070328,4.98,5.78,,,,,-0.0155933306,-0.0007545724,-0.0170339688,-0.0105437116,-0.0197727045,-0.009304167,-0.0213212506,-0.009231167,-0.0091589557,-0.0012592344,-0.0124228457,-0.0076882675,0.0015545989,-0.0074000717,-0.0003899151,-0.00730396,-0.0083555218,3.12,3.1,3.05,0.02,0.07,0.8,2.63,5.68,5.73,5.75,0,0,-0.0162162162,NASDAQ,-0.15,0.87,0.24,1.78,1.07,-1.12,-0.99,-1.11,-0.33,1.11,0.11,0.67,-1.08,3.32,-0.1,0.54,0.44,-1.14,-1.04,-0.33,0.4,0.43,-0.25,0.14,1.34
2011-05-23,2758.899902,0.0087296505,-0.0158455563,-0.0070803385,0.0029520636,0.0114220772,-0.8413928176,-2.9666789062,-3.672389498,-2.3702345384,2807.45398174,2812.79668164,2792.31459592,2636.54510653,0.03,0.06,0.1,1.8,3.13,-0.021079173,0.0132483649,4.95,5.75,,,,,-0.0024462203,-0.012232535,-0.0117228332,-0.0019790531,-0.0134477623,-0.0130665578,-0.0167856786,-0.0110334927,-0.0210156022,-0.0189291583,-0.0199949644,-0.011925585,-0.0210510311,-0.0104523541,-0.0293479432,-0.0181169276,-0.0144756243,3.1,3.07,3.03,0.03,0.07,0.8,2.62,5.65,5.69,5.72,0,0,-0.010989011,NASDAQ,-1.43,-2.04,-3.44,-3.13,-1.8,-1.82,-0.83,-0.73,-1.7,0.43,-2.34,-2.86,-1.19,2.74,-1.66,-0.85,-1.4,-1.37,-0.94,1.22,0.86,0.87,-2.73,0.09,0.24
2011-05-24,2746.159912,0.0443787312,-0.004617779,-0.0158455563,-0.0070803385,0.0029520636,-1.3311984909,-4.3779526961,-3.3593584318,-3.5602704654,2796.30960542,2806.45032263,2790.50460832,2637.63580111,0.04,0.06,0.11,1.81,3.12,0.0213270142,0.0109235353,4.95,5.74,0.0047259971,0.0011102895,-0.0011253197,-0.000999385,-0.006608804,-0.01503413,-0.0149561122,0.0033557201,-0.0049353468,-0.0008274721,0.0036323282,0.0076856702,0.0025339016,0.0038554465,0.0040918422,-0.0008273803,0.0008700519,-0.0020232033,-0.0027078742,-0.0045574678,0.001931653,3.08,3.06,3.01,0.02,0.07,0.79,2.62,5.63,5.68,5.7,0.1,0.0181818182,0.0055555556,NASDAQ,0.46,2.21,0.27,0.58,1.93,0.15,-0.28,0.38,0.12,0.52,0.44,0.24,-0.59,-0.02,0.21,1.04,3.5,-0.42,-0.13,-0.93,-0.28,-0.29,-1.25,4.53,0.61
2011-05-25,2761.379883,0.010205986,0.0055422741,-0.004617779,-0.0158455563,-0.0070803385,-1.9047998934,-2.9412446228,-2.3636725964,-3.7806460348,2789.9587468,2802.15789981,2789.36246223,2638.86708551,0.04,0.06,0.1,1.81,3.13,0.0166448098,-0.0004911591,4.97,5.77,0.0058604007,-0.0003168146,0.0010241704,-0.0006925741,0.0138173453,-0.0052258963,0.0062826702,0.007753147,-0.0016532829,0.0016563561,-0.0025334782,0.0082420715,0.0030917739,0.0019971658,0.0028360717,0.0031831692,0.000725888,0.0031118114,-0.0091486915,0.0130070191,0.0051996806,3.09,3.07,3.03,0.02,0.06,0.8,2.64,5.67,5.71,5.73,-0.0909090909,-0.0357142857,0,NASDAQ,-0.24,2.13,0.28,2.22,1.74,0.43,0.19,-0.12,0.38,0.22,0.1,-1.07,0.34,0.78,-0.74,-0.08,4.21,1.11,0.23,-0.78,0.01,0.07,1.92,3.35,-0.03
2011-05-26,2782.919922,0.0052203472,0.0078004621,0.0055422741,-0.004617779,-0.0158455563,-1.430595158,-2.7984281012,-1.1297766502,-3.1195533587,2788.67896047,2800.32571144,2789.10981359,2640.30044707,0.04,0.05,0.1,1.72,3.07,-0.0059535622,-0.0050778051,4.92,5.71,0.0064884289,-0.0091683447,0.0017393084,-0.000462036,-0.005285314,0.0142515608,0.0104058798,-0.0117664654,0.0042583629,0.0198428681,0.0050798986,0.0052464618,-0.0029956857,0.0018568511,-0.0079278445,0.0039531153,0.0067484891,0.0006534758,-0.0019016629,0.012182197,0.0055802259,3.03,3.02,2.97,0.01,0.06,0.79,2.64,5.61,5.66,5.67,0,-0.1111111111,-0.0497237569,NASDAQ,1.03,0.1,-0.22,0.12,-1.08,-0.86,0.47,0.37,0.27,-0.25,0.64,2.74,0.68,-1.21,1.49,1.76,-0.83,1.65,0.76,-0.87,-0.53,-0.5,1.99,-1.66,-0.45
2011-05-27,2796.860107,-0.1381432472,0.0050091937,0.0078004621,0.0055422741,-0.004617779,-0.2304396517,-1.11756053,-1.0857400501,-2.6684831587,2790.16644166,2799.99565388,2789.41374666,2641.85825463,0.04,0.05,0.11,1.71,3.07,0.0039928129,0.0095488969,4.95,5.72,,,,,0.007193994,-0.0044615128,0.0010299176,0.0192336279,0.0080094227,0.0036481557,0.0158844038,0.0029129506,0.0086183593,0.0098452477,0.0069412071,0.0040809203,0.0094879373,0.0031299737,-0.0097130699,0.0064871942,0.0053562105,3.03,3.02,2.96,0.01,0.07,0.77,2.65,5.61,5.67,5.68,0.1,0,-0.0058139535,NASDAQ,0.59,-0.02,0.8,1.75,0.36,0.71,0.15,1.31,0.92,0.89,1.14,0.54,0.31,4.44,-0.21,1.04,1.42,0.58,0.26,-1.91,-0.81,-0.79,0.21,2.09,1.16
2011-05-31,2835.300049,0.4927558307,0.0137439631,0.0050091937,0.0078004621,0.0055422741,2.7692250431,1.9045321649,-0.2796078783,-1.0048611846,2798.37255209,2803.35797722,2791.2132095,2643.7830486,0.04,0.06,0.12,1.68,3.05,0.0210777491,0.002283105,4.94,5.7,,,,,0.0308823222,0.0131870238,0.0102879624,0.007787989,0.0105164989,0.0100969305,0.00817349,0.0101658481,0.0141635648,0.0086043036,0.0181783021,0.0105927243,0.0244856313,0.0103049581,0.0123710548,0.0143974097,0.010843876,3.01,2.99,2.93,0.02,0.08,0.76,2.65,5.58,5.64,5.66,0.0909090909,-0.0625,-0.0175438596,NASDAQ,-0.18,1.79,1.8,0.16,2.1,1.8,0.79,0.81,0.45,-0.03,1.87,2.48,1.68,3.28,1.79,0.66,0.18,1.35,1.05,0.31,-0.44,-0.43,-0.71,1.05,-0.2
