Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2011-11-17,11770.730469,-0.9226358274,-0.0113273997,-0.0157546122,0.0014222796,-0.0061462225,-1.0352390171,-2.2727381463,-3.5861698809,1.9836644832,11948.7614891,11878.9400539,11698.0337814,11706.5123941,0.01,0.02,0.04,0.88,1.96,-0.0367482211,-0.0076879271,3.83,5.12,-0.0061888752,1.29639245515E-05,0.0025425386,-0.0002051509,-0.019128336,-0.0352375151,-0.0194357367,-0.0071429035,-0.0311407382,-0.0203298427,-0.010826022,-0.0049840128,-0.0178178292,-0.0155926488,-0.0106859624,-0.0167999518,-0.0075644977,-0.0195559628,-0.0015861982,-0.0152220771,-0.0159442025,1.95,1.94,1.92,0.01,0.03,1.29,3.16,5.08,5.1,5.11,0,0.0384615385,-0.0222222222,DJI,-0.85,-3.27,-1.86,-2.87,-3.67,-1.29,-0.89,-0.02,-1.76,-3.04,-0.11,1.01,-1.97,1.97,0.24,-0.62,-6.86,-1.29,-1.32,0.04,0.36,0.33,-4.09,-5.88,-2.45
2011-11-18,11796.160156,-3.0978376033,0.0021604171,-0.0113273997,-0.0157546122,0.0014222796,-2.9416566931,-1.5611810691,-3.55609739,-0.1069532353,11921.0157921,11871.0562541,11701.8818745,11707.4044117,0.02,0.01,0.04,0.94,2.01,-0.0116373204,-0.0134863702,3.9,5.15,0.0028036741,-0.0013365646,0.0039992197,0.00085234,-0.006544567,-0.0360845143,0.0006393862,-0.0014075853,0.0042637258,-0.0093971022,0.0008107418,0.0005137555,-0.0044115447,-0.0111006979,-0.0085347415,-0.000394679,-0.0173370927,-0.0059853361,-0.0188725212,0.0009321503,0.001142408,1.99,2,1.97,-0.01,0.02,1.25,3.14,5.11,5.14,5.13,0,0.0740740741,0.0681818182,DJI,0.06,-0.61,-0.33,0.59,-1.43,-0.5,0.24,0.37,-0.8,0.28,-2.19,-2.17,-0.82,-2.76,-0.71,-0.26,2.71,0.07,-0.06,-0.59,-0.31,-0.28,0.8,1.99,0.23
2011-11-21,11547.30957,-1.8809464182,-0.0210958975,0.0021604171,-0.0113273997,-0.0157546122,-4.401620653,-4.3177266661,-3.4102874358,-3.0747207264,11853.0692063,11840.2232365,11695.8202155,11705.8114282,0.02,0.02,0.05,0.92,1.97,-0.0096242449,-0.0098894706,3.84,5.12,0.0015934485,-0.001546337,-0.0015544545,0.0010566323,-0.0158159033,-0.0400223143,-0.0261980831,-0.0142521383,-0.0231874911,-0.0118576685,-0.0206561758,-0.0127085748,-0.0340573,-0.0261611827,-0.0334883084,-0.0186484955,-0.0143517145,-0.0191876023,-0.0005926308,-0.0243528946,-0.0203227745,1.95,1.95,1.92,0,0.03,1.28,3.15,5.07,5.1,5.1,0.25,-0.0689655172,-0.0212765957,DJI,-1.45,-0.63,-3.36,-3.03,-0.5,-3.4,-2.06,-0.11,-2.65,-2.69,-1.82,-1,-1.61,2.5,-0.59,-0.94,-3.26,-1.5,-1.92,0.13,0.27,0.31,-0.8,-1.89,-2.45
2011-11-22,11493.719727,-1.7097662169,-0.0046408943,-0.0210958975,0.0021604171,-0.0113273997,-4.9804270217,-5.5583399616,-1.4088248248,-1.8186324308,11787.7329373,11807.2229023,11687.8947061,11703.701063,0.02,0.02,0.06,0.91,1.94,0.010648196,-0.0017626322,3.81,5.11,-0.0087576297,0.0007939328,0.0112970711,0.0005513895,0.0203246797,0.0163275878,-0.0164041995,-0.0006354782,-0.0167168171,-0.00839996,-0.0103391232,-0.0114420095,-0.0083801424,-0.0030253691,-0.0122386484,-0.0041408415,0.0014122927,-0.0007371228,-0.0010371629,-0.0080353523,-0.0055477249,1.92,1.92,1.88,0,0.04,1.3,3.17,5.05,5.09,5.09,0.2,-0.037037037,-0.0108695652,DJI,-0.15,2.01,-0.83,0.94,1.12,-1.15,-0.68,0.14,-0.33,1.42,0.33,0.23,0.03,0.47,-0.48,-0.11,5.9,-1.06,-0.67,-0.48,-0.03,-0.04,0.38,3.34,1.09
2011-11-23,11257.549805,-1.9072598903,-0.0205477363,-0.0046408943,-0.0210958975,0.0021604171,-5.4431577729,-4.4426896826,-4.8875319118,-5.1519771775,11691.3360042,11754.8730835,11671.0184355,11699.261747,0.02,0.02,0.06,0.88,1.89,-0.0163666121,-0.0105944673,3.72,5.04,0.0006413482,0.0009102601,-0.0014143999,9.44718237786E-05,-0.025284871,-0.0174170275,-0.0173448966,-0.0144674081,-0.0350221353,-0.012908511,-0.0300877977,-0.01907138,-0.0168078647,-0.0128677888,-0.014378636,-0.0220952149,-0.0212124072,-0.0242733652,-0.0072788084,-0.0314824673,-0.0246614411,1.87,1.87,1.83,0,0.04,1.32,3.15,4.98,5.02,5.02,0,0,-0.032967033,DJI,-1.57,-1.84,-1.81,-1.59,-1.88,-1.4,-1.86,-1.32,-1.15,-0.38,-1.97,-2.22,-2.4,1.32,-1.65,-1.22,-3.24,-3.14,-1.92,0.7,1.16,1.11,-2.42,-3.08,-0.35
2011-11-25,11231.650391,14.4192364084,-0.0023006262,-0.0205477363,-0.0046408943,-0.0210958975,-4.5798353757,-5.5676621501,-6.7484858564,-8.0017645798,11607.7568018,11705.0423509,11653.7883161,11694.6088977,0.02,0.02,0.07,0.93,1.97,0.0077995008,0.00446163,3.85,5.15,-0.0109885897,0.0025464336,0.009500501,0.0001259505,-0.0093190468,-0.0348696271,-0.0020366599,-0.0116148085,0.0035236435,-0.0069472827,0.0129255068,-0.0091177257,0.0122376958,0.0048446225,0.0064312158,-0.0026855068,-0.00979316,-0.0075485624,-0.0061960116,-0.0121304589,-0.0031416181,1.95,1.95,1.9,0,0.05,1.3,3.18,5.08,5.13,5.13,0.1666666667,0.0769230769,0.0568181818,DJI,-0.23,-1.28,1.24,-0.21,0.62,0.86,-0.15,-0.87,0.54,-0.6,-1.29,-0.82,-0.62,2.37,0.25,-0.05,-2.06,-1.18,-0.56,1.01,0.6,0.69,-0.99,-2.55,-0.86
2011-11-28,11523.009766,-0.7729695063,0.0259409227,-0.0023006262,-0.0205477363,-0.0046408943,-2.31558733,-5.1891273934,-3.8406178881,-5.7893401794,11592.3482498,11687.7059142,11648.6597455,11692.9014436,0.02,0.03,0.07,0.91,1.97,0.0134145083,0.0151021617,3.89,5.16,0.0008367255,0.0064924967,-0.0063567815,0.0031011413,0.0345188158,0.0644188618,0.0068027211,0.017953305,0.0238764045,0.0234568734,0.0272224585,0.0262516096,0.0545892896,0.0286753547,0.0459613928,0.0292404254,0.0196913685,0.0351545059,0.0011804834,0.0476462896,0.0322359845,1.95,1.94,1.9,0.01,0.05,1.27,3.19,5.09,5.13,5.14,0,-0.0714285714,-0.0215053763,DJI,1.93,2.44,5.43,2.75,1.49,4.56,2.78,0.57,2.88,1.5,1.98,2.89,3.42,-5.03,1.59,1.92,1.74,3.11,3.25,-0.78,-0.49,-0.54,3.29,3.48,1.91
2011-11-29,11555.629883,-0.7175068691,0.0028308678,0.0259409227,-0.0023006262,-0.0205477363,0.0720541261,-4.3327380762,-4.2487836402,-3.3406905625,11585.6721831,11675.1272446,11645.0115156,11691.5355575,0.02,0.02,0.05,0.93,2,0.0160879747,0.0017502917,3.96,5.22,0.0007127202,0.0053304621,-0.005994006,0.000659113,-0.0077635194,-0.0296677578,0.0081081081,0.0065736733,-0.020576166,-0.0012063128,-0.0028985507,0.0143724164,0.0045902422,0.0045550738,0.0094999029,0.002213653,0.0121072716,-0.0046808414,0.0123200637,-0.0025792348,0.0040952113,1.98,1.98,1.95,0,0.03,1.26,3.22,5.17,5.2,5.2,-0.2857142857,0.0384615385,0.021978022,DJI,1.41,1.67,0.52,0.54,1.61,1,0.58,0.16,0.28,0.15,0.71,2.62,-0.38,8,2.05,1.09,-0.95,-0.1,0.46,-0.15,-0.37,-0.32,3.71,-0.41,0.26
2011-11-30,12045.679688,2.8591837918,0.0424078834,0.0028308678,0.0259409227,-0.0023006262,4.8022744082,-0.4173263858,-1.0229922909,3.3257939494,11669.3099113,11710.4179535,11660.723993,11695.0593796,0.02,0.01,0.06,0.96,2.08,0.0057119952,0.0168899243,4.07,5.32,0.0062550844,-0.0015496984,-0.0025898724,-0.0017721598,0.0241157318,0.020701704,0.0663538874,0.0309015934,0.0843837565,0.0297906602,0.0739203073,0.0456259197,0.042243226,0.0315532887,0.0498162351,0.0433153077,-0.0146169313,0.0416734887,-0.0327388617,0.0593592996,0.0468256812,2.06,2.07,2.02,-0.01,0.04,1.25,3.24,5.26,5.31,5.3,0.2,-0.0740740741,0.0322580645,DJI,2.43,-0.27,4.18,5.54,0.57,4.94,4.06,0.84,3.11,1.87,-0.19,-0.62,3.73,-2.28,-0.71,2.06,2.76,5.79,4.14,-0.82,-0.83,-0.8,0,2.85,1.69
2011-12-01,12020.030273,-0.646289336,-0.0021293456,0.0424078834,0.0028308678,0.0259409227,6.7730588024,0.9612327528,2.0294631351,1.5544914802,11733.0772498,11739.9048411,11674.8144353,11698.2929209,0.02,0.01,0.05,0.97,2.11,-0.0015942607,0.0034364261,4.1,5.41,0.0070054078,-0.0048358005,-0.0136805798,0.0020266767,0.01499218,0.025170379,0,-0.0041718788,-0.0164675498,-0.0117278733,-0.0085074243,-0.0080805692,-0.0078203286,-0.0029244192,-0.0086978739,-0.0019086459,0.0563061022,0.0022362986,0.022904655,-0.0090450261,-0.0045520508,2.09,2.1,2.06,-0.01,0.03,1.31,3.3,5.36,5.4,5.39,-0.1666666667,0.08,0.0104166667,DJI,-0.44,-1.38,-0.73,-1.15,-0.16,-0.7,-0.26,0.16,0.03,-0.58,4.66,4.41,0.62,2.76,2.14,0.05,-0.11,-0.68,-0.2,0.2,-0.08,-0.06,-0.08,-0.24,-0.03
2011-12-02,12019.419922,-0.3204444328,-5.07778255245E-05,-0.0021293456,0.0424078834,0.0028308678,7.0138359331,2.1127784181,1.0556670945,-0.2079776492,11785.1395538,11766.525325,11688.328376,11701.4882144,0.02,0.02,0.06,0.92,2.05,0.0076846307,-0.0028538813,3.98,5.29,-0.0015368729,0.0021525334,-0.0037033399,-0.0012543117,0.0045626943,-0.0055801044,0.0113136392,-0.0152055244,0.06139209,-0.0023734967,0.0167707105,0,0.0111822874,0.0114768736,0.0074223301,-0.0002409865,0.0020066487,0.0002779609,-0.0109751066,0.005843339,0.000418718,2.03,2.03,1.99,0,0.04,1.31,3.24,5.23,5.27,5.27,0.2,-0.0740740741,-0.0515463918,DJI,-0.16,0.87,1.13,1.42,0.76,0.63,-0.02,-0.45,1.02,0.67,1.43,-0.14,-0.26,-1.75,0.7,-0.26,-0.23,0.16,0,0.63,0.38,0.37,1.99,-0.64,0
2011-12-05,12097.830078,-0.5920350083,0.0065236223,-5.07778255245E-05,-0.0021293456,0.0424078834,4.9884563467,2.5573569535,-0.4595284016,0.9562509118,11841.9923764,11798.0781586,11704.3872663,11705.4319146,0.01,0.01,0.05,0.93,2.04,-0.000297118,-0.0017172295,4.03,5.29,-0.0046674505,0.0042443987,0.0028297329,-0.0027472527,0.0084937284,0.0010712952,0.014916097,-0.0017331022,0.0364984821,0.0190325939,0.0257000384,0.008271663,0.0114788791,0.0028276922,0.0041787542,0.0102870147,0.0073159648,0.010974818,-0.0116217548,0.0163397032,0.0103923584,2.03,2.03,1.99,0,0.04,1.26,3.25,5.24,5.28,5.28,-0.1666666667,0.08,0.0108695652,DJI,0.58,-0.12,1.12,0.9,0.03,0.6,0.55,0,0.44,-0.93,-0.58,0.14,0.94,-3.43,0.23,0.35,-1.95,0.8,0.92,0.02,-0.08,-0.06,-2.35,-1.78,-1.35
2011-12-06,12150.129883,5.9186690701,0.0043230732,0.0065236223,-5.07778255245E-05,-0.0021293456,5.144678447,5.2204395262,0.5890349288,0.6773085506,11898.0173776,11831.6068942,11721.8673689,11709.85677,-0.01,0.01,0.04,0.94,2.08,0.0030711314,-0.0206422018,4.07,5.34,0.0021274987,-0.0034324538,-0.0001966375,-0.0019677292,-0.0052416553,-0.021657154,0.0238823637,0.0020517834,-0.0083556555,-0.0015564591,-0.0033657442,0.0045991674,-0.0067629654,0.0001257534,-0.0126545829,0.0011057491,-0.0123807523,-0.0023345298,-0.0031389868,-0.0003346586,0.0011034454,2.09,2.07,2.04,0.02,0.05,1.27,3.26,5.3,5.33,5.35,-0.2,-0.0740740741,0.0107526882,DJI,-0.35,0.91,-0.64,-1.05,0.29,-1.16,0.38,0,0.08,-0.16,-0.29,-1.09,-0.15,0.75,-1.15,0.03,1.13,-0.36,0,0.41,-0.13,-0.09,0.08,2.56,0.38
2011-12-07,12196.370117,0.3012876529,0.0038057399,0.0043230732,0.0065236223,-5.07778255245E-05,1.2509914999,6.1133419527,0.8284443965,0.2152016624,11952.2633302,11866.3462488,11740.4753198,11714.6976988,-0.01,0.02,0.05,0.89,2.02,-0.0079012346,0.0161007026,4,5.28,-0.002309646,-0.0007967409,-0.0077293736,-0.0009463722,-0.0047576009,0.0173446633,0.0011962321,0.0151204122,0.0231718327,-0.0023382697,0.0150093433,0.0032170502,-0.0011479018,-0.0039147902,-0.0056544805,0.0020183549,0.0157505004,-0.0001321344,0.0029343206,-0.0008570315,0.0027045062,2.03,2,1.97,0.03,0.06,1.28,3.26,5.23,5.26,5.29,0.25,-0.04,-0.0531914894,DJI,0.48,-1.16,-0.11,-0.59,-0.78,-0.73,0.84,0.07,-0.45,0.75,0.74,0.7,0,-1.89,1.17,0,-0.36,0.47,0.72,-0.11,-0.03,-0.03,-1.96,-0.85,0.8
2011-12-08,11997.700195,-0.7254737437,-0.0162892664,0.0038057399,0.0043230732,0.0065236223,-0.1857738915,6.574702336,0.7736731418,1.839919031,11960.5245784,11878.8561484,11750.5625698,11717.513644,0,0.01,0.04,0.86,1.99,-0.0209059233,-0.0118121579,3.95,5.25,0.0059813058,-0.0009903923,0.0004063268,0.005367856,0.0040350433,-0.0247799039,-0.025687037,-0.010395625,-0.0523529118,-0.0078125,-0.0317929032,-0.0149235196,-0.0253433556,-0.0113757411,-0.0200659645,-0.02114181,-0.0069004952,-0.0199418237,-0.0012474277,-0.0314418494,-0.0251583648,1.99,1.98,1.95,0.01,0.04,1.3,3.26,5.21,5.24,5.25,-0.2,-0.0833333333,-0.0337078652,DJI,-1.16,-1.3,-2.65,-1.55,-2.14,-2.01,-1.65,-0.5,-1.11,-1.79,-0.37,-0.22,-1.56,1.05,0,-1,-3.34,-3.25,-2.22,0.15,0.46,0.45,-0.75,-2.83,-1.91
2011-12-09,12184.259766,-4.2891675767,0.015549611,-0.0162892664,0.0038057399,0.0043230732,1.3714459189,8.4814728187,3.5131999504,2.4415909167,12001.2037034,11907.9422072,11767.570303,11722.157884,0,0.01,0.05,0.89,2.07,0.0106761566,-0.0034985423,4.05,5.35,-0.0039718961,0.00009016,0.0127297043,-0.0020414573,0.0075769544,0.0133872483,0.0324954649,0.0117591723,0.0297951263,0.011811063,0.0274913697,0.0184048196,0.0248297065,0.0082790021,0.0191116125,0.0168833519,-0.0272966951,0.0194386867,-0.0062451381,0.0314385775,0.0180961396,2.07,2.06,2.02,0.01,0.05,1.3,3.28,5.3,5.34,5.35,0.25,0,0.0348837209,DJI,0.48,0.47,2.59,1.63,1.09,1.89,1.65,0.22,0.77,0.18,-2.9,-2.88,1.61,-4.05,-1.84,0.4,2.24,3.31,1.84,-0.29,-0.29,-0.25,0.04,1.93,0.13
2011-12-12,12021.389648,-1.1436915378,-0.0133672559,0.015549611,-0.0162892664,0.0038057399,-0.6318524025,4.3250842629,1.9093458297,-1.0884772628,12004.8738751,11918.7467254,11777.5240028,11725.1353145,0,0.01,0.05,0.87,2.03,-0.0163983903,-0.0289643066,4.02,5.3,0.0010333835,-0.0008753862,-0.0038149271,-7.8678206137E-05,-0.0045221685,-0.0181836762,-0.02256538,-0.0158066173,-0.0343580169,-0.0073930347,-0.023039725,-0.0158592705,-0.0260879182,-0.0183209668,-0.0336211018,-0.0149140536,-0.0005687174,-0.013068397,-0.0102472272,-0.0164341288,-0.0185781528,2.03,2.02,1.98,0.01,0.05,1.28,3.27,5.25,5.29,5.3,0,0.0909090909,-0.0224719101,DJI,-1.41,-1.25,-2.57,-2.62,-1.65,-3.21,-1.63,-1.41,-1.72,-2.84,-0.2,1.81,-1.21,-1.9,1.17,-1.83,-3.92,-1.12,-1.87,1.7,1.14,1.14,-0.27,-2.73,-2.62
2011-12-13,11954.94043,9.6892466054,-0.0055275821,-0.0133672559,0.015549611,-0.0162892664,-1.6064803824,3.4555498146,3.530093807,-1.0269081842,11995.7950669,11922.1937449,11784.4815097,11727.4219326,0,0.01,0.06,0.85,1.96,0.0252633732,0.0078336848,3.98,5.25,-0.0046901421,0.0042133046,0.0090337785,0.0017310567,-0.0077327456,-0.0475412031,-0.0024300731,-0.0023617856,-0.023408239,0.0098000784,-0.0190186375,0.0059962021,-0.0035183039,0.0114777896,-0.001930783,-0.0086860104,-0.0069171288,-0.0126289075,-0.0187449234,-0.0205824531,-0.0116616053,1.96,1.95,1.9,0.01,0.06,1.27,3.29,5.19,5.24,5.25,0.2,0,-0.0229885057,DJI,-0.66,2.09,-0.36,-0.61,2.42,-0.48,-0.39,-1.15,0.85,-0.26,-0.45,-2.3,-1,0.77,-0.81,-0.72,0.84,-2.07,-0.73,0.81,0.89,0.89,1.3,-1.79,-2.05
2011-12-14,11823.480469,-0.7468816259,-0.0109962874,-0.0055275821,-0.0133672559,0.015549611,-3.0573821918,-1.8446382832,2.8690515328,-2.2542665068,11964.46514,11912.7924805,11786.0108807,11728.3777389,0,0.01,0.05,0.86,1.92,-0.0530726257,-0.041554559,3.88,5.16,-0.0064547847,0.0002822207,0.0066173608,-0.0006283874,-0.0221701657,-0.0016618914,0.0115713155,-0.0028409248,0.0070309681,-0.0065993789,0.0027142302,-0.0135352914,-0.0333093136,-0.0224764828,-0.0171657724,-0.0113483673,-0.0050273421,-0.0154927405,-0.0089234521,-0.0133693229,-0.0127610559,1.92,1.91,1.87,0.01,0.05,1.28,3.24,5.11,5.15,5.16,-0.1666666667,0.0416666667,0.0117647059,DJI,-0.97,-4.09,-3.26,-4.72,-5.18,-1.46,-1.09,-0.41,-1.97,-4.55,-0.77,-0.45,-1.71,-4.36,-0.58,-0.85,-7.42,-1.42,-1.12,0.8,0.41,0.44,-3.35,-6.04,-3.49
2011-12-15,11868.80957,-2.017393743,0.0038338204,-0.0109962874,-0.0055275821,-0.0133672559,-1.0742944306,-1.2580725636,5.4297762443,-0.3089328163,11947.0732182,11908.6036319,11789.2578881,11729.7750706,0,0,0.05,0.86,1.92,-0.0113780025,-0.0180910792,3.9,5.19,-0.0003255789,0.0018855967,0.0042536736,0.0014933585,-0.003287877,0.0058264689,0.0108368446,0.0129787908,0.0079339892,-0.001172372,-0.0096674397,0.007426951,0.0075802318,0.0063538977,0.0097759665,0.0032431006,-0.0178479991,0.0006694539,-0.0213728292,0.0106569006,0.0045053923,1.92,1.92,1.87,0,0.05,1.29,3.27,5.14,5.19,5.19,0,0.04,0,DJI,0.06,0.07,0.69,-0.34,-1.14,1.09,0.56,0.29,0.6,-0.61,-1.73,-2.49,-0.24,-0.29,-1.53,0.85,1.19,1.23,0.45,-1.5,-0.35,-0.34,-0.54,0.69,-0.28
2011-12-16,11866.389648,-10.2609743097,-0.0002038892,0.0038338204,-0.0109962874,-0.0055275821,-2.6088586759,-1.2731918428,5.6513445033,0.8126868528,11932.4034782,11904.5832525,11792.282663,11731.1344196,0,0,0.04,0.81,1.86,-0.0030903666,0.0127064803,3.82,5.12,0.0030894832,-0.0034312233,-0.0052945707,0.0003139225,0.0054889799,0,0.0131029772,0.0046875469,0.0040931675,0.0172144373,0.0144474418,0.0016244534,-0.0088137082,-0.0025181168,-0.0050326721,0.0032161497,0.0143425461,0.0056355811,0.0201500153,0.0084356055,0.002846016,1.86,1.86,1.82,0,0.04,1.3,3.26,5.08,5.12,5.12,-0.2,-0.0769230769,-0.0581395349,DJI,0.54,-1.66,-0.54,1.96,-0.36,-0.34,0.42,0.13,0.31,1.33,1.74,1.17,0.68,0,0.36,0.78,1.33,0.67,0.58,-0.38,-0.11,-0.07,0.82,1.92,1.73
2011-12-19,11766.259766,-0.8976969691,-0.0084381084,-0.0002038892,0.0038338204,-0.0109962874,-2.1222994136,-2.7407420162,2.1109936114,-0.2534756192,11902.1955305,11891.4095871,11791.2621572,11731.4839255,-0.01,0.01,0.04,0.82,1.82,0.003313736,0.0025094103,3.76,5.08,0.0001397936,-0.0003853803,0.0049356431,-0.005413463,0.0031232325,-0.0106476501,-0.0088182834,-0.0119751783,-0.0373157114,-0.0180768846,-0.025789107,-0.0078593434,0.0006392026,-0.0041393288,-0.0054491449,-0.0117328252,-0.0117678474,-0.0125972708,-0.0029687442,-0.0186829032,-0.0131547985,1.83,1.81,1.78,0.02,0.05,1.32,3.26,5.04,5.07,5.09,0,0,0.012345679,DJI,-0.81,0.28,-0.24,-0.69,0.37,-0.94,-2.06,-0.31,-1.91,-0.08,-1.12,-3.11,-1.33,-0.99,-1.19,-0.67,-2.98,-2.33,-2.13,0.1,-0.05,-0.01,3.04,-3,-0.24
2011-12-20,12103.580078,-0.0103257516,0.02866844,-0.0084381084,-0.0002038892,0.0038338204,1.243332402,-0.3831218715,4.7418461871,4.817317009,11938.8109028,11911.6163005,11803.5099188,11735.1863748,0,0.01,0.04,0.88,1.94,0.0351587471,0.0096996245,3.87,5.21,-0.0009771299,0.0025704152,-0.000577812,-0.0060739923,0.0359488027,0.0177884457,0.0249110306,0.0155831578,0.049185601,0.0195848014,0.0470170307,0.0310574756,0.0272980779,0.0101770919,0.0310930774,0.0298254231,0.0005527484,0.0319403959,-0.0010391933,0.0418595081,0.0305945459,1.94,1.93,1.9,0.01,0.04,1.34,3.27,5.17,5.2,5.21,0,0.0833333333,0.0731707317,DJI,1.89,2.98,2.76,1.88,3.56,3.1,2.8,0.65,1.05,1.33,-0.44,0.69,2.45,1.03,0.36,1.53,2.34,4.38,3.09,-0.59,0.07,-0.46,1,2.64,1.35
2011-12-21,12107.740234,-0.2144591562,0.0003437128,0.02866844,-0.0084381084,-0.0002038892,2.4041970192,-0.7266906641,0.5152099973,5.3422262034,11969.5253266,11930.2947704,11815.4405194,11738.8933784,-0.01,0.01,0.04,0.91,1.98,0.0142033759,-0.0034087388,3.9,5.28,0.0103894999,-0.0021792847,-0.0089612642,0.0074603175,0.001262811,-0.0447622059,0.0237268505,0.0068196221,0.0034151196,-0.010372685,0.0147169434,0.0136585732,-0.008156053,-0.0055169943,-0.0094919989,0.0019495061,0.0185976933,-0.0098935025,-0.0111835589,0.0030208354,0.0037426867,1.99,1.97,1.94,0.02,0.05,1.38,3.3,5.24,5.27,5.29,0,0.0769230769,0.0340909091,DJI,0.15,0.92,-0.83,0.77,1.49,-0.86,-0.06,-0.26,-0.68,-0.23,2.36,3.38,-1.22,0.86,1.32,0,-1.01,0.46,0.02,0.53,0.1,0.18,1.79,-0.44,-0.03
2011-12-22,12169.650391,-5.8472882494,0.005113271,0.0003437128,0.02866844,-0.0084381084,2.5347177341,1.433192972,1.2447565822,8.1021234798,12005.911702,11953.0905438,11829.3311026,11743.1795178,0,0.01,0.03,0.91,1.97,0.0089303836,-0.0009328358,3.88,5.26,0,0.0029548306,-0.0011667477,-0.0024893651,0.0052970109,0.026842517,0.0203503663,0.003386715,0.0349629022,0.001940955,0.0133879142,0.0140760101,0.0136381744,0.0124867437,0.0104722575,0.0082655495,-0.0020752507,0.0083321296,-0.0022143877,0.0068336794,0.0097759741,1.97,1.96,1.94,0.01,0.03,1.38,3.29,5.23,5.25,5.26,-0.25,0,0,DJI,0.37,0.17,1.32,0.59,0.87,1.04,0.66,0.05,1.38,-0.19,0.01,0.08,0.97,0.44,-0.83,0.76,-0.67,0.58,1.03,-0.09,-0.05,-0.07,0.61,-1.02,-0.65
2011-12-23,12294,0.0946908633,0.01021801,0.005113271,0.0003437128,0.02866844,3.6035421445,0.9006721468,2.2844702971,9.4585352287,12058.2913925,11985.558111,11847.5534123,11748.6603186,0,0.01,0.04,0.97,2.03,0.0030175015,-1,3.98,5.35,0.0005647363,0.0011528628,-0.0061325806,-0.0014531211,0.0119934737,-0.0097748981,0.0099723551,0.0122737496,0.0035874139,0.0085239058,0.0198165505,0.0110333372,0.0098606806,0.0102071092,0.0045709461,0.0090350526,0.0136541684,0.0073823087,0.0084563293,0.0033131279,0.0077619751,2.03,2.02,1.99,0.01,0.04,1.37,3.32,5.31,5.34,5.35,0.3333333333,0,0.0659340659,DJI,0.21,0.06,1.01,1.58,0.15,0.44,0.94,-0.06,1.07,-0.26,1.05,1.19,0.79,-1.74,2,0.06,0.16,0.22,0.9,0.12,-0.09,-0.04,0.08,-0.14,0.12
2011-12-27,12291.349609,-1.2528053462,-0.0002155841,0.01021801,0.005113271,0.0003437128,4.462674235,2.2456635123,1.599621831,6.6678746144,12100.6656137,12014.6811108,11864.9571847,11754.0602121,0.01,0.02,0.06,0.96,2.02,0.0157440834,0,3.94,5.32,-0.0038890604,-0.0016633187,-0.000489716,0.0008541601,0.0079339349,-0.005697174,-0.0120680197,0.0006061534,-0.0160858207,0.0003841721,-0.0064771498,0.0007040366,0.0003288167,,0.0018421022,7.91082195796E-05,,0.0025051394,-0.0174977953,0.0044520149,-0.0013686001,2.01,2,1.96,0.01,0.05,1.38,3.3,5.26,5.3,5.31,0.5,0.0714285714,-0.0103092784,DJI,-0.14,1.21,-0.19,-0.66,1.67,0.01,0.02,0.06,,-0.65,,-1.77,0.26,-0.06,0,-0.28,-1.36,0.54,0,-0.3,-0.22,-0.16,3.52,-1.44,-0.8
2011-12-28,12151.410156,0.1646625794,-0.0113851983,-0.0002155841,0.01021801,0.005113271,0.3951729793,1.643418695,0.0105371137,5.1557576613,12109.8918941,12027.7029247,11876.1906346,11758.0139429,0,0.01,0.05,0.91,1.93,-0.0182643894,0,3.79,5.18,0.0029451498,-0.0020504422,-0.001077903,-0.0011695167,-0.0095687846,-0.013502042,-0.0099944475,-0.0086337477,-0.0115046022,-0.0084485788,-0.01810938,-0.0128986751,-0.0103219119,,-0.0201179251,-0.0124780022,,-0.0134161099,0.0017578488,-0.021429205,-0.014834096,1.93,1.92,1.88,0.01,0.05,1.39,3.25,5.13,5.17,5.18,-0.1666666667,-0.0666666667,-0.0520833333,DJI,-0.62,-1.56,-1.11,-1.29,-1.95,-1.96,-1.13,-1.01,0.01,-1.96,-0.97,-0.04,-1.09,-0.9,-0.36,-0.6,-5.24,-1.75,-1.25,0.98,0.92,0.88,1.09,-5.58,-2.5
